molecular system: BT.h.09.00.cif
1954 atoms
9 atom types

  0.000000  20.692583 xlo xhi
  0.000000  18.634709 ylo yhi
  0.000000  55.525985 zlo zhi
-12.217496   0.000000   0.000000 xy xz yz

Masses

1  40.080000 # cah 
2  12.010000 # co  
3   1.007800 # h*  
4   1.007800 # ho  
5  16.000000 # o*  
6  16.000000 # ob  
7  16.000000 # oc  
8  16.000000 # oh  
9  28.086000 # st  

Atoms

     1      9  17.834292   0.814446   0.738253 # st  
     2      9  14.828892   5.716537  19.971333 # st  
     3      9  13.046292   2.329777  15.733633 # st  
     4      9  12.381992   4.049147   5.207693 # st  
     5      9  12.440792   4.544397  13.790033 # st  
     6      9   3.003492  18.230177   7.128173 # st  
     7      9  15.399192   4.563517   0.934373 # st  
     8      9  16.612092   3.114087  20.396533 # st  
     9      9  10.462092   5.802007  15.863533 # st  
    10      9  13.940392   1.490937   5.046703 # st  
    11      1  17.521292   0.988075   3.933463 # cah 
    12      1  14.084992   5.500977  16.751333 # cah 
    13      1  13.313092   2.686977  19.215833 # cah 
    14      1  11.937692   4.114747   1.889863 # cah 
    15      1  14.204592   1.195897   1.950803 # cah 
    16      1  11.123492   5.803027  19.238333 # cah 
    17      1  16.282992   2.268597  17.184133 # cah 
    18      1  15.794392   4.238317   4.053043 # cah 
    19      1  12.265992   2.340727  10.846833 # cah 
    20      8  17.551692   1.624477  54.944033 # oh  
    21      8  18.572192   0.394878  21.155233 # oh  
    22      6  12.933892   3.127947  14.419733 # ob  
    23      6   3.469122  17.010977   6.242083 # ob  
    24      6   6.468952  18.178677   0.494673 # ob  
    25      6  15.679092   4.443207  20.372133 # ob  
    26      6  13.859692   0.984504  15.477033 # ob  
    27      6  13.097992   2.769757   5.563403 # ob  
    28      6  18.632792   1.738977   1.735533 # ob  
    29      6  19.951692   0.356324  18.855433 # ob  
    30      6  13.819992   3.175357  16.778333 # ob  
    31      6   5.000212  17.341577   4.147513 # ob  
    32      6  16.510292   0.404190   1.413963 # ob  
    33      6  13.551392   5.193227  19.276033 # ob  
    34      6  11.585092   1.965877  16.154733 # ob  
    35      6  11.245792   3.638417   4.083113 # ob  
    36      6   2.235902  17.654077   8.387993 # ob  
    37      6  12.203192   4.312447  12.306133 # ob  
    38      8  15.680392   3.906947  55.040433 # oh  
    39      8  16.913192   2.630297  21.855733 # oh  
    40      6  11.229992   5.156817  14.590733 # ob  
    41      6  14.343592   0.546272   6.208103 # ob  
    42      6  14.536492   3.627967   1.850313 # ob  
    43      6  15.924292   1.995117  19.460233 # ob  
    44      6   9.350792   4.856267  16.371633 # ob  
    45      6  13.082792   0.689776   4.017693 # ob  
    46      6   8.600812  17.184977   1.531213 # ob  
    47      6  17.920892   3.529587  19.583433 # ob  
    48      6   3.510792  18.445077  16.884033 # ob  
    49      6  15.261892   1.966867   4.391923 # ob  
    50      8  13.674892   5.586467  13.983833 # oh  
    51      4  14.389692   5.464207  13.211033 # ho  
    52      8  16.411392   0.493314   7.684283 # oh  
    53      4  16.281992   0.536408   8.732233 # ho  
    54      5   4.227642  16.740377  53.565733 # o*  
    55      3   4.732092  15.856777  53.623233 # h*  
    56      3   3.466932  16.733377  54.244033 # h*  
    57      5  13.582492   2.265097  21.885733 # o*  
    58      3  13.190292   3.008027  22.456933 # h*  
    59      3  12.919992   1.485307  21.879233 # h*  
    60      5  16.336892   2.688877  14.281633 # o*  
    61      3  17.256492   2.398927  14.602733 # h*  
    62      3  16.189692   3.612757  14.656333 # h*  
    63      5  14.480392   5.869427   7.008673 # o*  
    64      3  15.088192   5.097277   7.187523 # h*  
    65      3  14.396492   6.043057   6.039843 # h*  
    66      5  10.044012   2.512467   9.893933 # o*  
    67      3   9.806142   1.982757   9.049333 # h*  
    68      3  10.145872   3.448447   9.455633 # h*  
    69      5  14.801292   1.635317  12.438533 # o*  
    70      3  15.499392   2.136727  13.001633 # h*  
    71      3  14.152792   1.260997  13.138333 # h*  
    72      5  14.115092   1.704727   9.320733 # o*  
    73      3   8.511292   1.931227  10.916833 # h*  
    74      3   8.145222   2.792257  12.195133 # h*  
    75      5  16.639292   0.601034  10.593833 # o*  
    76      3   4.666442  18.320477  11.040433 # h*  
    77      3  15.812692   0.911745  11.158533 # h*  
    78      5   8.965572   5.899307  10.562733 # o*  
    79      3   8.048632   5.590637  10.782833 # h*  
    80      3   9.147532   5.422277   9.692233 # h*  
    81      9  13.730692   7.126487   0.957913 # st  
    82      9  10.731392  11.902377  20.147433 # st  
    83      9   8.841352   8.398247  15.638533 # st  
    84      9   8.145002  10.203477   5.345033 # st  
    85      9   8.435482  10.670277  13.585233 # st  
    86      9  10.833492   5.597477   7.484643 # st  
    87      9  11.401292  10.645277   0.987463 # st  
    88      9  12.394192   9.319657  20.060933 # st  
    89      9   6.488242  12.080077  15.546133 # st  
    90      9   9.723112   7.647207   5.479863 # st  
    91      1  13.244392   7.265957   4.025613 # cah 
    92      1  10.032492  11.721777  16.474733 # cah 
    93      1   9.232672   9.058627  18.832733 # cah 
    94      1   8.124772  10.594677   2.127613 # cah 
    95      1  10.048162   7.310407   2.146803 # cah 
    96      1   7.129042  12.103977  18.953333 # cah 
    97      1  12.196192   8.598777  16.580633 # cah 
    98      1  11.591392  10.513977   4.432963 # cah 
    99      1   8.783542   8.540457  10.692633 # cah 
   100      8  13.479192   7.966987  55.151933 # oh  
   101      8  14.480092   6.582857  21.259033 # oh  
   102      6   8.512102   9.254027  14.281633 # ob  
   103      6  11.530492   4.734567   6.425273 # ob  
   104      6  14.649292   5.907707   0.657913 # ob  
   105      6  11.546992  10.605877  20.404333 # ob  
   106      6   9.825282   7.178467  15.385033 # ob  
   107      6   8.895082   8.917647   5.746613 # ob  
   108      6  14.381892   8.054947   2.006263 # ob  
   109      6  15.654892   6.698427  19.087833 # ob  
   110      6   9.623652   9.368537  16.548333 # ob  
   111      6  13.396592   5.096027   4.672873 # ob  
   112      6  12.423992   6.605897   1.577103 # ob  
   113      6   9.568932  11.599477  19.200433 # ob  
   114      6   7.559472   7.964107  16.355333 # ob  
   115      6   6.923662   9.857587   4.499373 # ob  
   116      6   9.967692   4.753027   8.438803 # ob  
   117      6   8.365462  10.490177  12.077933 # ob  
   118      8  12.305592  10.266777  55.244533 # oh  
   119      8  12.619392   8.453347  21.358233 # oh  
   120      6   7.264932  11.476077  14.277733 # ob  
   121      6  10.034182   6.733107   6.782973 # ob  
   122      6  10.344792   9.566227   1.259363 # ob  
   123      6  11.511492   8.496627  19.051333 # ob  
   124      6   5.549982  11.027777  16.149633 # ob  
   125      6   8.992702   6.768767   4.423223 # ob  
   126      6  16.753992   4.906677   1.659683 # ob  
   127      6  13.786592   9.662557  19.458933 # ob  
   128      6  11.594792   6.151827  16.868033 # ob  
   129      6  11.093392   7.968877   4.873843 # ob  
   130      8   9.697932  11.550577  14.001533 # oh  
   131      4  10.617292  11.756977  13.597733 # ho  
   132      8  12.058192   6.222217   8.394783 # oh  
   133      4  12.969092   6.056597   7.901323 # ho  
   134      5  -5.718498  10.070277  51.573933 # o*  
   135      3  -5.766258  10.611077  50.691133 # h*  
   136      3  -6.230908  10.641077  52.226833 # h*  
   137      5   7.618782  12.389177  21.924533 # o*  
   138      3   7.221302  11.574877  22.426233 # h*  
   139      3   8.587312  12.203377  21.699233 # h*  
   140      5  12.407192   8.125137  14.076033 # o*  
   141      3  12.996092   7.304367  14.107033 # h*  
   142      3  13.031692   8.884457  14.217233 # h*  
   143      5  11.929692  10.394277   6.967303 # o*  
   144      3  11.453492  10.122477   7.846293 # h*  
   145      3  12.881292  10.593877   7.183913 # h*  
   146      5   6.708502   8.504907   9.417233 # o*  
   147      3   5.962742   9.186867   9.328433 # h*  
   148      3   6.392862   7.753817   8.787733 # h*  
   149      5  10.902992   7.890137  11.728933 # o*  
   150      3  10.614992   6.940987  11.667233 # h*  
   151      3  11.473292   7.881937  12.538733 # h*  
   152      5  11.021992   9.447917   9.190033 # o*  
   153      3   4.431232  10.381677   8.568033 # h*  
   154      3   3.204822  10.013577   7.479383 # h*  
   155      5  13.547992   4.883537  10.135833 # o*  
   156      3  13.114692   4.723307  11.036133 # h*  
   157      3  12.858892   5.429327   9.591133 # h*  
   158      5   6.042252  10.909377  11.008133 # o*  
   159      3   7.048942  10.783977  11.281733 # h*  
   160      3   6.017252  11.269577  10.033633 # h*  
   161      9   9.817022  13.407777   0.859883 # st  
